id,areas_fk,plant_id,timestep,b,discharge,spill,bypass,controlled_inflow,controlled_outflow
2004,21,49900,21,3,0.0,0.0,0.0,105.0,0.0
2005,21,49901,21,0,6.46,0.0,0.0,0.0,6.46
2006,21,49901,21,1,58.04,0.0,0.0,61.27,58.04
2007,21,49901,21,2,58.04,0.0,0.0,61.27,58.04
2008,21,49901,21,3,0.0,0.0,0.0,0.0,0.0
2009,21,49902,21,0,0.0,0.0,0.0,-0.0,0.0
2010,21,49902,21,1,61.27,0.0,0.0,81.6,61.27
2011,21,49902,21,2,61.27,165.56,0.0,81.6,226.83
2012,21,49902,21,3,0.0,0.0,0.0,0.0,0.0
2013,21,49903,21,0,-0.0,0.0,0.0,0.0,-0.0
2014,21,49903,21,1,81.6,0.0,0.0,75.0,81.6
2015,21,49903,21,2,81.6,0.0,0.0,75.0,81.6
2016,21,49903,21,3,0.0,0.0,0.0,13.2,0.0
2017,21,49904,21,0,0.0,0.0,0.0,0.0,0.0
2018,21,49904,21,1,0.0,0.0,0.0,0.0,0.0
2019,21,49904,21,2,0.0,0.0,0.0,0.0,0.0
2020,21,49904,21,3,0.0,0.0,0.0,0.0,0.0
2021,21,49905,21,0,0.0,0.0,0.0,0.0,0.0
2022,21,49905,21,1,75.0,0.0,0.0,0.0,75.0
2023,21,49905,21,2,75.0,0.0,0.0,0.0,75.0
2024,21,49905,21,3,13.2,0.0,0.0,0.0,13.2
2025,21,49906,21,0,105.0,0.0,0.0,13.04,105.0
2026,21,49906,21,1,105.0,0.0,0.0,158.61,105.0
2027,21,49906,21,2,105.0,0.0,0.0,123.82,105.0
2028,21,49906,21,3,105.0,0.0,0.0,15.16,105.0
2029,21,49907,21,0,0.0,0.0,0.0,0.0,0.0
2030,21,49907,21,1,82.78,0.0,0.0,0.0,82.78
2031,21,49907,21,2,82.78,0.0,0.0,165.56,82.78
2032,21,49907,21,3,0.0,0.0,0.0,0.0,0.0
2033,21,49908,21,0,0.0,0.0,0.0,0.0,0.0
2034,21,49908,21,1,0.0,0.0,0.0,0.0,0.0
2035,21,49908,21,2,0.0,0.0,0.0,0.0,0.0
2036,21,49908,21,3,0.0,0.0,0.0,0.0,0.0
2037,21,49911,21,0,13.04,0.0,0.0,12008.0,13.04
2038,21,49911,21,1,13.04,0.0,0.0,8.0,13.04
2039,21,49911,21,2,13.04,0.0,0.0,8.0,13.04
2040,21,49911,21,3,13.04,0.0,0.0,8.0,13.04
2041,21,49912,21,0,8.0,0.0,0.0,0.0,8.0
2042,21,49912,21,1,8.0,0.0,0.0,0.0,8.0
2043,21,49912,21,2,8.0,0.0,0.0,0.0,8.0
2044,21,49912,21,3,8.0,0.0,0.0,0.0,8.0
2045,21,49913,21,0,0.0,0.0,0.0,0.0,0.0
2046,21,49913,21,1,0.0,0.0,0.0,0.0,0.0
2047,21,49913,21,2,0.0,0.0,0.0,0.0,0.0
2048,21,49913,21,3,0.0,0.0,0.0,0.0,0.0
2049,21,49914,21,0,0.0,0.0,0.0,0.0,0.0
2050,21,49914,21,1,0.0,0.0,0.0,0.0,0.0
2051,21,49914,21,2,0.0,0.0,0.0,0.0,0.0
2052,21,49914,21,3,0.0,0.0,0.0,0.0,0.0
2053,21,49915,21,0,0.0,12000.0,0.0,0.0,12000.0
2054,21,49915,21,1,0.0,0.0,0.0,0.0,0.0
2055,21,49915,21,2,0.0,0.0,0.0,0.0,0.0
2056,21,49915,21,3,0.0,0.0,0.0,0.0,0.0
2057,21,49920,21,0,0.0,0.0,0.0,0.0,0.0
2058,21,49920,21,1,80.21,0.0,65.36,102.12,145.57
2059,21,49920,21,2,80.21,0.0,30.57,102.12,110.78
2060,21,49920,21,3,2.12,0.0,0.0,102.12,2.12
2061,21,49921,21,0,0.0,0.0,0.0,0.0,0.0
2062,21,49921,21,1,65.36,0.0,0.0,65.36,65.36
2063,21,49921,21,2,30.57,0.0,0.0,30.57,30.57
2064,21,49921,21,3,0.0,0.0,0.0,0.0,0.0
2065,21,49922,21,0,0.0,0.0,0.0,78.38,0.0
2066,21,49922,21,1,102.12,0.0,0.0,78.38,102.12
2067,21,49922,21,2,102.12,0.0,0.0,78.38,102.12
2068,21,49922,21,3,102.12,0.0,0.0,78.38,102.12
2069,21,49923,21,0,20.02,0.0,0.0,-0.0,20.02
2070,21,49923,21,1,20.02,0.0,0.0,40.04,20.02
2071,21,49923,21,2,20.02,0.0,0.0,20.02,20.02
2072,21,49923,21,3,20.02,0.0,0.0,20.02,20.02
2073,21,49924,21,0,58.36,0.0,0.0,0.0,58.36
2074,21,49924,21,1,58.36,0.0,0.0,93.37,58.36
2075,21,49924,21,2,58.36,0.0,0.0,93.37,58.36
2076,21,49924,21,3,58.36,0.0,0.0,93.37,58.36
2077,21,49925,21,0,0.0,0.0,0.0,28.56,0.0
2078,21,49925,21,1,93.37,0.0,0.0,30.06,93.37
2079,21,49925,21,2,93.37,0.0,0.0,30.06,93.37
2080,21,49925,21,3,93.37,0.0,0.0,30.06,93.37
2081,21,49927,21,0,28.56,0.0,0.0,0.0,28.56
2082,21,49927,21,1,30.06,0.0,0.0,0.0,30.06
2083,21,49927,21,2,30.06,0.0,0.0,0.0,30.06
2084,21,49927,21,3,30.06,0.0,0.0,0.0,30.06
2085,21,49928,21,0,0.0,0.0,0.0,0.0,0.0
2086,21,49928,21,1,10.06,0.0,0.0,10.06,10.06
2087,21,49928,21,2,10.06,0.0,0.0,10.06,10.06
2088,21,49928,21,3,0.0,0.0,0.0,0.0,0.0
2089,21,49929,21,0,0.0,0.0,0.0,0.0,0.0
2090,21,49929,21,1,0.0,0.0,0.0,0.0,0.0
2091,21,49929,21,2,32.0,7.94,0.0,0.0,39.94
2092,21,49929,21,3,20.02,0.0,0.0,0.0,20.02
2093,21,49930,21,0,0.0,0.0,0.0,0.0,0.0
2094,21,49930,21,1,10.06,0.0,0.0,0.0,10.06
2095,21,49930,21,2,10.06,0.0,0.0,0.0,10.06
2096,21,49930,21,3,0.0,0.0,0.0,0.0,0.0
2097,21,49931,21,0,-0.0,0.0,0.0,0.0,-0.0
2098,21,49931,21,1,0.0,29.98,0.0,0.0,29.98
2099,21,49931,21,2,0.0,9.96,0.0,39.94,9.96
2100,21,49931,21,3,20.02,0.0,0.0,20.02,20.02
2101,22,49900,22,0,0.0,0.0,354.05,108.23,354.05
2102,22,49900,22,1,0.0,0.0,0.0,0.0,0.0
2103,22,49900,22,2,0.0,0.0,0.0,245.82,0.0
2104,22,49900,22,3,0.0,0.0,0.0,0.0,0.0
2105,22,49901,22,0,3.23,0.0,0.0,0.0,3.23
2106,22,49901,22,1,0.0,0.0,0.0,0.0,0.0
2107,22,49901,22,2,58.04,0.0,0.0,61.27,58.04
2108,22,49901,22,3,0.0,0.0,0.0,0.0,0.0
2109,22,49902,22,0,0.0,0.0,0.0,-0.0,0.0
2110,22,49902,22,1,0.0,0.0,0.0,0.0,0.0
2111,22,49902,22,2,61.27,82.78,0.0,81.6,144.05
2112,22,49902,22,3,0.0,0.0,0.0,0.0,0.0
2113,22,49903,22,0,-0.0,0.0,0.0,0.0,-0.0
2114,22,49903,22,1,0.0,0.0,0.0,0.0,0.0
2115,22,49903,22,2,81.6,0.0,0.0,75.0,81.6
2116,22,49903,22,3,0.0,0.0,0.0,6.6,0.0
2117,22,49904,22,0,0.0,0.0,0.0,0.0,0.0
2118,22,49904,22,1,0.0,0.0,0.0,0.0,0.0
2119,22,49904,22,2,0.0,0.0,0.0,0.0,0.0
2120,22,49904,22,3,0.0,0.0,0.0,0.0,0.0
2121,22,49905,22,0,0.0,0.0,0.0,0.0,0.0
2122,22,49905,22,1,0.0,0.0,0.0,0.0,0.0
2123,22,49905,22,2,75.0,0.0,0.0,0.0,75.0
2124,22,49905,22,3,6.6,0.0,0.0,0.0,6.6
2125,22,49906,22,0,105.0,0.0,0.0,50.15,105.0
2126,22,49906,22,1,0.0,0.0,0.0,13.04,0.0
2127,22,49906,22,2,105.0,0.0,0.0,158.61,105.0
2128,22,49906,22,3,0.0,0.0,0.0,-0.0,0.0
2129,22,49907,22,0,0.0,0.0,0.0,0.0,0.0
2130,22,49907,22,1,0.0,0.0,0.0,0.0,0.0
2131,22,49907,22,2,82.78,0.0,0.0,82.78,82.78
2132,22,49907,22,3,0.0,0.0,0.0,0.0,0.0
2133,22,49908,22,0,0.0,0.0,0.0,0.0,0.0
2134,22,49908,22,1,0.0,0.0,0.0,0.0,0.0
2135,22,49908,22,2,0.0,0.0,0.0,0.0,0.0
2136,22,49908,22,3,0.0,0.0,0.0,0.0,0.0
2137,22,49911,22,0,13.04,0.0,0.0,8.0,13.04
2138,22,49911,22,1,13.04,0.0,0.0,5.49,13.04
2139,22,49911,22,2,13.04,0.0,0.0,8.0,13.04
2140,22,49911,22,3,0.0,0.0,0.0,8.0,0.0
2141,22,49912,22,0,8.0,0.0,0.0,0.0,8.0
2142,22,49912,22,1,5.49,0.0,0.0,0.0,5.49
2143,22,49912,22,2,8.0,0.0,0.0,0.0,8.0
2144,22,49912,22,3,8.0,0.0,0.0,0.0,8.0
2145,22,49913,22,0,0.0,0.0,0.0,0.0,0.0
2146,22,49913,22,1,0.0,0.0,0.0,0.0,0.0
2147,22,49913,22,2,0.0,0.0,0.0,0.0,0.0
2148,22,49913,22,3,0.0,0.0,0.0,0.0,0.0
2149,22,49914,22,0,0.0,0.0,0.0,0.0,0.0
2150,22,49914,22,1,0.0,0.0,0.0,0.0,0.0
2151,22,49914,22,2,0.0,0.0,0.0,0.0,0.0
2152,22,49914,22,3,0.0,0.0,0.0,0.0,0.0
2153,22,49915,22,0,0.0,0.0,0.0,0.0,0.0
2154,22,49915,22,1,0.0,0.0,0.0,0.0,0.0
2155,22,49915,22,2,0.0,0.0,0.0,0.0,0.0
2156,22,49915,22,3,0.0,0.0,0.0,0.0,0.0
2157,22,49920,22,0,37.11,0.0,0.0,0.0,37.11
2158,22,49920,22,1,0.0,0.0,0.0,0.0,0.0
2159,22,49920,22,2,80.21,0.0,0.0,102.12,80.21
2160,22,49920,22,3,0.0,0.0,65.36,0.0,65.36
2161,22,49921,22,0,0.0,0.0,0.0,0.0,0.0
2162,22,49921,22,1,0.0,0.0,0.0,0.0,0.0
2163,22,49921,22,2,65.36,0.0,0.0,0.0,65.36
2164,22,49921,22,3,0.0,0.0,0.0,65.36,0.0
2165,22,49922,22,0,0.0,0.0,0.0,78.38,0.0
2166,22,49922,22,1,0.0,0.0,0.0,78.38,0.0
2167,22,49922,22,2,102.12,0.0,0.0,78.38,102.12
2168,22,49922,22,3,0.0,0.0,0.0,67.88,0.0
2169,22,49923,22,0,20.02,0.0,0.0,20.02,20.02
2170,22,49923,22,1,20.02,0.0,0.0,20.02,20.02
2171,22,49923,22,2,20.02,0.0,0.0,10.06,20.02
2172,22,49923,22,3,20.02,0.0,0.0,29.98,20.02
2173,22,49924,22,0,58.36,0.0,0.0,93.37,58.36
2174,22,49924,22,1,58.36,0.0,0.0,0.0,58.36
2175,22,49924,22,2,58.36,0.0,0.0,93.37,58.36
2176,22,49924,22,3,47.86,0.0,0.0,0.0,47.86
2177,22,49925,22,0,93.37,0.0,0.0,30.06,93.37
2178,22,49925,22,1,0.0,0.0,0.0,30.06,0.0
2179,22,49925,22,2,93.37,0.0,0.0,30.06,93.37
2180,22,49925,22,3,0.0,0.0,0.0,0.0,0.0
2181,22,49927,22,0,30.06,0.0,0.0,0.0,30.06
2182,22,49927,22,1,30.06,0.0,0.0,0.0,30.06
2183,22,49927,22,2,30.06,0.0,0.0,0.0,30.06
2184,22,49927,22,3,0.0,0.0,0.0,0.0,0.0
2185,22,49928,22,0,0.0,0.0,0.0,0.0,0.0
2186,22,49928,22,1,10.06,0.0,0.0,0.0,10.06
2187,22,49928,22,2,10.06,0.0,0.0,20.12,10.06
2188,22,49928,22,3,0.0,0.0,0.0,0.0,0.0
2189,22,49929,22,0,0.0,0.0,0.0,0.0,0.0
2190,22,49929,22,1,0.0,0.0,0.0,0.0,0.0
2191,22,49929,22,2,29.98,0.0,0.0,0.0,29.98
2192,22,49929,22,3,0.0,29.98,0.0,0.0,29.98
2193,22,49930,22,0,0.0,0.0,0.0,0.0,0.0
2194,22,49930,22,1,0.0,0.0,0.0,0.0,0.0
2195,22,49930,22,2,11.0,0.0,9.12,0.0,20.12
2196,22,49930,22,3,0.0,0.0,0.0,0.0,0.0
2197,22,49931,22,0,0.0,20.02,0.0,0.0,20.02
2198,22,49931,22,1,0.0,9.96,0.0,0.0,9.96
2199,22,49931,22,2,0.0,0.0,0.0,29.98,0.0
2200,22,49931,22,3,29.98,0.0,0.0,29.98,29.98
2201,23,49900,23,0,98.03,0.0,0.0,0.0,98.03
2202,23,49900,23,1,0.0,0.0,0.0,0.0,0.0
2203,23,49900,23,2,0.0,0.0,0.0,98.03,0.0
2204,23,49900,23,3,0.0,0.0,0.0,0.0,0.0
2205,23,49901,23,0,0.0,0.0,0.0,0.0,0.0
2206,23,49901,23,1,0.0,0.0,0.0,0.0,0.0
2207,23,49901,23,2,0.0,0.0,0.0,0.0,0.0
2208,23,49901,23,3,0.0,0.0,0.0,0.0,0.0
2209,23,49902,23,0,0.0,0.0,0.0,0.0,0.0
2210,23,49902,23,1,0.0,0.0,0.0,0.0,0.0
2211,23,49902,23,2,0.0,0.0,0.0,0.0,0.0
2212,23,49902,23,3,0.0,0.0,0.0,0.0,0.0
2213,23,49903,23,0,0.0,0.0,0.0,0.0,0.0
2214,23,49903,23,1,0.0,0.0,0.0,0.0,0.0
2215,23,49903,23,2,0.0,0.0,0.0,0.0,0.0
2216,23,49903,23,3,0.0,0.0,0.0,0.0,0.0
2217,23,49904,23,0,0.0,0.0,0.0,0.0,0.0
2218,23,49904,23,1,0.0,0.0,0.0,0.0,0.0
2219,23,49904,23,2,0.0,0.0,0.0,0.0,0.0
2220,23,49904,23,3,0.0,0.0,0.0,0.0,0.0
2221,23,49905,23,0,0.0,0.0,0.0,0.0,0.0
2222,23,49905,23,1,0.0,0.0,0.0,0.0,0.0
2223,23,49905,23,2,0.0,0.0,0.0,0.0,0.0
2224,23,49905,23,3,0.0,0.0,0.0,0.0,0.0
2225,23,49906,23,0,0.0,0.0,0.0,0.0,0.0
2226,23,49906,23,1,0.0,0.0,0.0,0.0,0.0
2227,23,49906,23,2,98.03,0.0,0.0,13.04,98.03
2228,23,49906,23,3,0.0,0.0,0.0,0.0,0.0
2229,23,49907,23,0,0.0,0.0,0.0,0.0,0.0
2230,23,49907,23,1,0.0,0.0,0.0,0.0,0.0
2231,23,49907,23,2,0.0,0.0,0.0,0.0,0.0
2232,23,49907,23,3,0.0,0.0,0.0,0.0,0.0
2233,23,49908,23,0,0.0,0.0,0.0,0.0,0.0
2234,23,49908,23,1,0.0,0.0,0.0,0.0,0.0
2235,23,49908,23,2,0.0,0.0,0.0,0.0,0.0
2236,23,49908,23,3,0.0,0.0,0.0,0.0,0.0
2237,23,49911,23,0,0.0,0.0,0.0,0.0,0.0
2238,23,49911,23,1,0.0,0.0,0.0,0.0,0.0
2239,23,49911,23,2,13.04,0.0,0.0,8.0,13.04
2240,23,49911,23,3,0.0,0.0,0.0,0.0,0.0
2241,23,49912,23,0,0.0,0.0,0.0,0.0,0.0
2242,23,49912,23,1,0.0,0.0,0.0,0.0,0.0
2243,23,49912,23,2,8.0,0.0,0.0,0.0,8.0
2244,23,49912,23,3,0.0,0.0,0.0,0.0,0.0
2245,23,49913,23,0,0.0,0.0,0.0,0.0,0.0
2246,23,49913,23,1,0.0,0.0,0.0,0.0,0.0
2247,23,49913,23,2,0.0,0.0,0.0,0.0,0.0
2248,23,49913,23,3,0.0,0.0,0.0,0.0,0.0
2249,23,49914,23,0,0.0,0.0,0.0,0.0,0.0
2250,23,49914,23,1,0.0,0.0,0.0,0.0,0.0
2251,23,49914,23,2,0.0,0.0,0.0,0.0,0.0
2252,23,49914,23,3,0.0,0.0,0.0,0.0,0.0
2253,23,49915,23,0,0.0,0.0,0.0,0.0,0.0
2254,23,49915,23,1,0.0,0.0,0.0,0.0,0.0
2255,23,49915,23,2,0.0,0.0,0.0,0.0,0.0
2256,23,49915,23,3,0.0,0.0,0.0,0.0,0.0
2257,23,49920,23,0,0.0,0.0,0.0,0.0,0.0
2258,23,49920,23,1,0.0,0.0,0.0,0.0,0.0
2259,23,49920,23,2,0.0,0.0,0.0,0.0,0.0
2260,23,49920,23,3,0.0,0.0,0.0,0.0,0.0
2261,23,49921,23,0,0.0,0.0,0.0,0.0,0.0
2262,23,49921,23,1,0.0,0.0,0.0,0.0,0.0
2263,23,49921,23,2,0.0,0.0,0.0,0.0,0.0
2264,23,49921,23,3,0.0,0.0,0.0,0.0,0.0
2265,23,49922,23,0,0.0,0.0,0.0,71.01,0.0
2266,23,49922,23,1,0.0,0.0,0.0,0.0,0.0
2267,23,49922,23,2,0.0,0.0,0.0,68.42,0.0
2268,23,49922,23,3,0.0,0.0,0.0,0.0,0.0
2269,23,49923,23,0,20.02,0.0,0.0,-0.0,20.02
2270,23,49923,23,1,0.0,0.0,0.0,20.02,0.0
2271,23,49923,23,2,10.06,0.0,0.0,10.06,10.06
2272,23,49923,23,3,0.0,0.0,0.0,0.0,0.0
2273,23,49924,23,0,50.99,0.0,0.0,0.0,50.99
2274,23,49924,23,1,0.0,0.0,0.0,0.0,0.0
2275,23,49924,23,2,58.36,0.0,0.0,0.0,58.36
2276,23,49924,23,3,0.0,0.0,0.0,0.0,0.0
2277,23,49925,23,0,0.0,0.0,0.0,0.0,0.0
2278,23,49925,23,1,0.0,0.0,0.0,0.0,0.0
2279,23,49925,23,2,0.0,0.0,0.0,30.06,0.0
2280,23,49925,23,3,0.0,0.0,0.0,0.0,0.0
2281,23,49927,23,0,0.0,0.0,0.0,0.0,0.0
2282,23,49927,23,1,0.0,0.0,0.0,0.0,0.0
2283,23,49927,23,2,30.06,0.0,0.0,0.0,30.06
2284,23,49927,23,3,0.0,0.0,0.0,0.0,0.0
2285,23,49928,23,0,0.0,0.0,0.0,0.0,0.0
2286,23,49928,23,1,0.0,0.0,0.0,-0.0,0.0
2287,23,49928,23,2,10.06,0.0,0.0,10.06,10.06
2288,23,49928,23,3,0.0,0.0,0.0,0.0,0.0
2289,23,49929,23,0,0.0,0.0,0.0,0.0,0.0
2290,23,49929,23,1,0.0,0.0,0.0,0.0,0.0
2291,23,49929,23,2,20.02,0.0,0.0,0.0,20.02
2292,23,49929,23,3,0.0,0.0,0.0,0.0,0.0
2293,23,49930,23,0,0.0,0.0,0.0,0.0,0.0
2294,23,49930,23,1,0.0,0.0,-0.0,0.0,-0.0
2295,23,49930,23,2,0.0,0.0,10.06,0.0,10.06
2296,23,49930,23,3,0.0,0.0,0.0,0.0,0.0
2297,23,49931,23,0,-0.0,0.0,0.0,0.0,-0.0
2298,23,49931,23,1,20.02,0.0,0.0,0.0,20.02
2299,23,49931,23,2,0.0,0.0,0.0,20.02,0.0
2300,23,49931,23,3,0.0,0.0,0.0,0.0,0.0
2301,24,49900,24,0,0.0,0.0,0.0,-0.0,0.0
2302,24,49900,24,1,0.0,0.0,0.0,0.0,0.0
2303,24,49900,24,2,0.0,0.0,0.0,0.0,0.0
2304,24,49900,24,3,0.0,0.0,0.0,0.0,0.0
2305,24,49901,24,0,0.0,0.0,0.0,0.0,0.0
2306,24,49901,24,1,0.0,0.0,0.0,0.0,0.0
2307,24,49901,24,2,0.0,0.0,0.0,0.0,0.0
2308,24,49901,24,3,0.0,0.0,0.0,0.0,0.0
2309,24,49902,24,0,0.0,0.0,0.0,-0.0,0.0
2310,24,49902,24,1,0.0,0.0,0.0,0.0,0.0
2311,24,49902,24,2,0.0,0.0,0.0,0.0,0.0
2312,24,49902,24,3,0.0,0.0,0.0,0.0,0.0
2313,24,49903,24,0,0.0,-0.0,0.0,0.0,-0.0
2314,24,49903,24,1,0.0,0.0,0.0,0.0,0.0
2315,24,49903,24,2,0.0,0.0,0.0,0.0,0.0
2316,24,49903,24,3,0.0,0.0,0.0,0.0,0.0
2317,24,49904,24,0,0.0,0.0,0.0,0.0,0.0
2318,24,49904,24,1,0.0,0.0,0.0,0.0,0.0
2319,24,49904,24,2,0.0,0.0,0.0,0.0,0.0
2320,24,49904,24,3,0.0,0.0,0.0,0.0,0.0
2321,24,49905,24,0,0.0,0.0,0.0,0.0,0.0
2322,24,49905,24,1,0.0,0.0,0.0,0.0,0.0
2323,24,49905,24,2,0.0,0.0,0.0,0.0,0.0
2324,24,49905,24,3,0.0,0.0,0.0,0.0,0.0
2325,24,49906,24,0,0.0,0.0,0.0,-0.0,0.0
2326,24,49906,24,1,0.0,0.0,0.0,0.0,0.0
2327,24,49906,24,2,0.0,0.0,0.0,0.0,0.0
2328,24,49906,24,3,0.0,0.0,0.0,-0.0,0.0
2329,24,49907,24,0,0.0,-0.0,0.0,0.0,-0.0
2330,24,49907,24,1,0.0,0.0,0.0,0.0,0.0
2331,24,49907,24,2,0.0,0.0,0.0,0.0,0.0
2332,24,49907,24,3,0.0,0.0,0.0,0.0,0.0
2333,24,49908,24,0,0.0,0.0,0.0,0.0,0.0
2334,24,49908,24,1,0.0,0.0,0.0,0.0,0.0
2335,24,49908,24,2,0.0,0.0,0.0,0.0,0.0
2336,24,49908,24,3,0.0,0.0,0.0,0.0,0.0
2337,24,49911,24,0,0.0,0.0,0.0,0.0,0.0
2338,24,49911,24,1,0.0,0.0,0.0,0.0,0.0
2339,24,49911,24,2,0.0,0.0,0.0,0.0,0.0
2340,24,49911,24,3,0.0,0.0,0.0,0.0,0.0
2341,24,49912,24,0,0.0,0.0,0.0,0.0,0.0
2342,24,49912,24,1,0.0,0.0,0.0,0.0,0.0
2343,24,49912,24,2,0.0,0.0,0.0,0.0,0.0
2344,24,49912,24,3,0.0,0.0,0.0,0.0,0.0
2345,24,49913,24,0,0.0,0.0,0.0,0.0,0.0
2346,24,49913,24,1,0.0,0.0,0.0,0.0,0.0
2347,24,49913,24,2,0.0,0.0,0.0,0.0,0.0
2348,24,49913,24,3,0.0,0.0,0.0,0.0,0.0
2349,24,49914,24,0,0.0,0.0,0.0,0.0,0.0
2350,24,49914,24,1,0.0,0.0,0.0,0.0,0.0
2351,24,49914,24,2,0.0,0.0,0.0,0.0,0.0
2352,24,49914,24,3,0.0,0.0,0.0,0.0,0.0
2353,24,49915,24,0,0.0,0.0,0.0,0.0,0.0
2354,24,49915,24,1,0.0,0.0,0.0,0.0,0.0
2355,24,49915,24,2,0.0,0.0,0.0,0.0,0.0
2356,24,49915,24,3,0.0,0.0,0.0,0.0,0.0
2357,24,49920,24,0,0.0,0.0,0.0,0.0,0.0
2358,24,49920,24,1,0.0,0.0,0.0,0.0,0.0
2359,24,49920,24,2,0.0,0.0,0.0,0.0,0.0
2360,24,49920,24,3,0.0,0.0,-0.0,0.0,-0.0
2361,24,49921,24,0,0.0,0.0,-0.0,0.0,-0.0
2362,24,49921,24,1,0.0,0.0,0.0,0.0,0.0
2363,24,49921,24,2,0.0,0.0,0.0,0.0,0.0
2364,24,49921,24,3,0.0,0.0,0.0,-0.0,0.0
2365,24,49922,24,0,0.0,0.0,0.0,0.0,0.0
2366,24,49922,24,1,0.0,0.0,0.0,0.0,0.0
2367,24,49922,24,2,0.0,0.0,0.0,0.0,0.0
2368,24,49922,24,3,0.0,0.0,0.0,0.0,0.0
2369,24,49923,24,0,0.0,0.0,0.0,0.0,0.0
2370,24,49923,24,1,0.0,0.0,0.0,0.0,0.0
2371,24,49923,24,2,0.0,0.0,0.0,0.0,0.0
2372,24,49923,24,3,0.0,0.0,0.0,0.0,0.0
2373,24,49924,24,0,0.0,0.0,0.0,0.0,0.0
2374,24,49924,24,1,0.0,0.0,0.0,0.0,0.0
2375,24,49924,24,2,0.0,0.0,0.0,0.0,0.0
2376,24,49924,24,3,0.0,0.0,0.0,0.0,0.0
2377,24,49925,24,0,0.0,0.0,0.0,0.0,0.0
2378,24,49925,24,1,0.0,0.0,0.0,0.0,0.0
2379,24,49925,24,2,0.0,0.0,0.0,0.0,0.0
2380,24,49925,24,3,0.0,0.0,0.0,0.0,0.0
2381,24,49927,24,0,0.0,0.0,0.0,0.0,0.0
2382,24,49927,24,1,0.0,0.0,0.0,0.0,0.0
2383,24,49927,24,2,0.0,0.0,0.0,0.0,0.0
2384,24,49927,24,3,0.0,0.0,0.0,0.0,0.0
2385,24,49928,24,0,0.0,0.0,0.0,0.0,0.0
2386,24,49928,24,1,0.0,0.0,0.0,0.0,0.0
2387,24,49928,24,2,0.0,0.0,0.0,0.0,0.0
2388,24,49928,24,3,0.0,0.0,0.0,0.0,0.0
2389,24,49929,24,0,0.0,0.0,0.0,0.0,0.0
2390,24,49929,24,1,0.0,0.0,0.0,0.0,0.0
2391,24,49929,24,2,0.0,0.0,0.0,0.0,0.0
2392,24,49929,24,3,0.0,0.0,0.0,0.0,0.0
2393,24,49930,24,0,0.0,0.0,0.0,0.0,0.0
2394,24,49930,24,1,0.0,0.0,0.0,0.0,0.0
2395,24,49930,24,2,0.0,0.0,0.0,0.0,0.0
2396,24,49930,24,3,0.0,0.0,0.0,0.0,0.0
2397,24,49931,24,0,0.0,0.0,0.0,0.0,0.0
2398,24,49931,24,1,0.0,0.0,0.0,0.0,0.0
2399,24,49931,24,2,0.0,0.0,0.0,0.0,0.0
2400,24,49931,24,3,0.0,0.0,0.0,0.0,0.0
